"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.772685301E1,-1.743278861E0,8.770292997E-2,6.611336708E0
6.773185301E1,-1.884275317E0,1.762754321E-1,6.407154083E0
6.773685301E1,-2.133551121E0,2.613060474E-1,6.035999298E0
6.774185301E1,-2.502054453E0,4.566313028E-1,5.611601830E0
6.774685301E1,-2.760302067E0,6.641781330E-1,5.311862946E0
6.775185301E1,-2.822348356E0,7.686879039E-1,5.108825684E0
6.775685301E1,-2.697870970E0,9.092782736E-1,4.976354599E0
6.776185301E1,-2.317386389E0,1.125432968E0,4.912349701E0
6.776685301E1,-1.843881845E0,1.068413854E0,5.118887901E0
6.777185301E1,-1.375317574E0,8.929478526E-1,5.538958549E0
6.777685301E1,-8.195590973E-1,7.414333820E-1,6.116908073E0
6.778185301E1,-1.053177565E-1,5.442510843E-1,6.860303879E0
6.778685301E1,6.391097903E-1,3.398134112E-1,7.638686180E0
6.779185301E1,1.210210085E0,1.613048911E-1,8.342089653E0
6.779685301E1,1.695068479E0,4.308617115E-2,8.844002724E0
6.780185301E1,2.069463015E0,-5.088102818E-2,9.042198181E0
6.780685301E1,2.209511995E0,-1.957276165E-1,8.893377304E0
6.781185301E1,2.203021765E0,-3.155617714E-1,8.405206680E0
6.781685301E1,2.028484821E0,-3.549010754E-1,7.557492256E0
6.782185301E1,1.749677896E0,-3.632371128E-1,6.482652664E0
6.782685301E1,1.413474202E0,-3.127031922E-1,5.276697159E0
6.783185301E1,1.097247362E0,-2.538039684E-1,4.191561699E0
6.783685301E1,8.905292749E-1,-2.261862159E-1,3.340393066E0
6.784185301E1,7.590010762E-1,-2.180802822E-1,2.722168922E0
6.784685301E1,6.558209062E-1,-1.937419176E-1,2.278118134E0
6.785185301E1,5.373752713E-1,-2.215647697E-1,1.958771706E0
6.785685301E1,5.128252506E-1,-2.440042496E-1,1.789442062E0
6.786185301E1,5.083200932E-1,-2.737873197E-1,1.762369156E0
6.786685301E1,4.018739462E-1,-2.805406451E-1,1.835803986E0
6.787185301E1,2.633057237E-1,-3.274946809E-1,1.927085876E0
6.787685301E1,7.387417555E-2,-4.099007845E-1,2.017534256E0
6.788185301E1,-1.866512299E-1,-5.340488553E-1,2.055516243E0
6.788685301E1,-5.017791986E-1,-6.456408501E-1,2.090652466E0
6.789185301E1,-8.087306619E-1,-7.389802933E-1,2.142108917E0
6.789685301E1,-1.059538007E0,-8.437424898E-1,2.200177193E0
6.790185301E1,-1.281185031E0,-9.060001373E-1,2.203563690E0
6.790685301E1,-1.439251423E0,-9.497082233E-1,2.206546783E0
6.791185301E1,-1.518455505E0,-9.965100288E-1,2.140843391E0
6.791685301E1,-1.539264083E0,-1.020605922E0,2.071301460E0
6.792185301E1,-1.518620133E0,-1.019743681E0,1.958662033E0
6.792685301E1,-1.509750605E0,-9.967909455E-1,1.705933571E0
6.793185301E1,-1.436482668E0,-9.603632689E-1,1.344828606E0
6.793685301E1,-1.347632289E0,-9.274154902E-1,9.348545074E-1
6.794185301E1,-1.250627279E0,-8.654603362E-1,4.833354950E-1
6.794685301E1,-1.132074356E0,-7.574253678E-1,-2.256679535E-2
6.795185301E1,-1.037014961E0,-6.512564421E-1,-5.933923721E-1
6.795685301E1,-9.848526716E-1,-5.843271017E-1,-1.137862206E0
6.796185301E1,-8.838090301E-1,-5.376374125E-1,-1.763360977E0
6.796685301E1,-7.819833159E-1,-4.482809305E-1,-2.356868267E0
6.797185301E1,-6.949678063E-1,-3.431387544E-1,-2.872221470E0
6.797685301E1,-6.477982998E-1,-2.290409803E-1,-3.317213058E0
6.798185301E1,-6.114802361E-1,-1.309469938E-1,-3.743042469E0
6.798685301E1,-5.474703312E-1,-1.103693843E-1,-4.140990257E0
6.799185301E1,-4.958853722E-1,-1.428038478E-1,-4.565316200E0
6.799685301E1,-4.159800112E-1,-1.093962193E-1,-4.945400238E0
6.800185301E1,-3.892702758E-1,-8.383911848E-2,-5.254920483E0
6.800685301E1,-4.383127093E-1,-6.141591072E-2,-5.441684246E0
6.801185301E1,-4.532965422E-1,-7.105892897E-2,-5.593609333E0
6.801685301E1,-4.766483009E-1,-8.757519722E-2,-5.680769444E0
6.802185301E1,-5.142543316E-1,-1.166024208E-1,-5.683908463E0
6.802685301E1,-5.661236048E-1,-1.406300068E-1,-5.621754169E0
6.803185301E1,-6.498155594E-1,-1.750973463E-1,-5.498375416E0
6.803685301E1,-7.018831968E-1,-1.698671579E-1,-5.316620827E0
6.804185301E1,-7.027506828E-1,-2.132925391E-1,-5.107465744E0
6.804685301E1,-6.788893938E-1,-2.711182237E-1,-4.873466492E0
6.805185301E1,-6.893917322E-1,-3.223950267E-1,-4.635563850E0
6.805685301E1,-7.013627291E-1,-3.866573572E-1,-4.437234402E0
6.806185301E1,-7.196761370E-1,-4.310020804E-1,-4.253012657E0
6.806685301E1,-7.454589605E-1,-4.698436856E-1,-4.161607265E0
6.807185301E1,-7.309176326E-1,-5.302597284E-1,-4.189499378E0
6.807685301E1,-6.948461533E-1,-5.280710459E-1,-4.243347645E0
6.808185301E1,-7.412142158E-1,-4.326098561E-1,-4.444472790E0
6.808685301E1,-7.273845673E-1,-4.179701805E-1,-4.726113796E0
6.809185301E1,-6.425787210E-1,-4.233564138E-1,-5.030942917E0
6.809685301E1,-5.527089834E-1,-4.014699459E-1,-5.359146595E0
6.810185301E1,-4.107992053E-1,-3.674083948E-1,-5.639906883E0
6.810685301E1,-3.458805382E-1,-3.178529143E-1,-5.841521740E0
6.811185301E1,-2.187833786E-1,-2.438393235E-1,-5.887832642E0
6.811685301E1,-6.420052052E-2,-1.845237017E-1,-5.812026024E0
6.812185301E1,6.635150313E-2,-1.732693911E-1,-5.667432308E0
6.812685301E1,1.094518900E-1,-2.167176008E-1,-5.521921158E0
6.813185301E1,1.420862675E-1,-2.520327568E-1,-5.369862556E0
6.813685301E1,2.286316454E-1,-2.926667929E-1,-5.164182186E0
6.814185301E1,3.623887897E-1,-2.952723503E-1,-4.880007744E0
6.814685301E1,4.898822606E-1,-2.664273977E-1,-4.578670025E0
6.815185301E1,5.747332573E-1,-2.465122938E-1,-4.219017506E0
6.815685301E1,6.579733491E-1,-2.142431736E-1,-3.796799660E0
6.816185301E1,7.912681103E-1,-2.097142935E-1,-3.348190308E0
6.816685301E1,8.708327413E-1,-1.874953508E-1,-2.895895004E0
6.817185301E1,8.859856725E-1,-1.543765068E-1,-2.379856586E0
6.817685301E1,9.249423742E-1,-1.360048056E-1,-1.911377430E0
6.818185301E1,1.071265817E0,-1.192779541E-1,-1.629818916E0
6.818685301E1,1.225124478E0,-1.145814657E-1,-1.532824516E0
6.819185301E1,1.317630291E0,-8.165538311E-2,-1.540491104E0
6.819685301E1,1.366424322E0,-1.886296272E-2,-1.603569031E0
6.820185301E1,1.408161879E0,9.286749363E-2,-1.692317009E0
6.820685301E1,1.415879130E0,1.944719553E-1,-1.688573360E0
6.821185301E1,1.451597095E0,2.839386463E-1,-1.563539505E0
6.821685301E1,1.497345448E0,3.260549307E-1,-1.198710442E0
6.822185301E1,1.530686617E0,2.774823904E-1,-5.677061081E-1
6.822685301E1,1.423664451E0,1.590336561E-1,4.157543182E-1
6.823185301E1,1.226083636E0,4.310142994E-2,1.574862480E0
6.823685301E1,1.007525921E0,-1.048262119E-1,2.796845436E0
6.824185301E1,7.506155968E-1,-2.156956792E-1,3.904448509E0
6.824685301E1,4.252344370E-1,-2.793112397E-1,4.919995308E0
6.825185301E1,1.391665936E-1,-3.065813184E-1,5.837044716E0
6.825685301E1,-1.156191826E-1,-3.270958066E-1,6.522418022E0
6.826185301E1,-3.369735479E-1,-3.391441107E-1,6.912850380E0
6.826685301E1,-5.096014142E-1,-3.465847373E-1,7.034118652E0
6.827185301E1,-5.837948918E-1,-3.719808161E-1,7.023618698E0
6.827685301E1,-5.656678677E-1,-3.608526886E-1,6.788959503E0
6.828185301E1,-4.833449125E-1,-3.130082786E-1,6.536274910E0
6.828685301E1,-3.548238277E-1,-2.360685468E-1,6.212141991E0
6.829185301E1,-3.396290541E-1,-9.446620941E-2,5.916874886E0
6.829685301E1,-2.555642128E-1,5.295950174E-2,5.685154915E0
6.830185301E1,8.648371696E-2,3.448981047E-2,5.563967705E0
6.830685301E1,3.469542265E-1,-2.770662308E-2,5.668215752E0
6.831185301E1,5.281150341E-1,-1.019472182E-1,5.845633507E0
6.831685301E1,6.532150507E-1,-2.000936866E-1,6.152002335E0
6.832185301E1,7.220829725E-1,-2.726986408E-1,6.466460228E0
6.832685301E1,6.864364147E-1,-3.924824595E-1,6.726967812E0
6.833185301E1,5.306504965E-1,-5.301108956E-1,6.911677361E0
6.833685301E1,2.706053257E-1,-6.828114986E-1,6.940961838E0
6.834185301E1,-4.395163059E-2,-8.260402679E-1,6.832554817E0
6.834685301E1,-2.934762836E-1,-9.825600386E-1,6.584383011E0
6.835185301E1,-4.490544796E-1,-1.093861103E0,6.268151283E0
6.835685301E1,-5.977532864E-1,-1.193942070E0,5.909406662E0
6.836185301E1,-7.098509669E-1,-1.247861624E0,5.496770859E0
6.836685301E1,-7.291873693E-1,-1.254601955E0,5.038720131E0
6.837185301E1,-6.482259035E-1,-1.273626328E0,4.514512062E0
6.837685301E1,-4.169017076E-1,-1.311935782E0,3.999544144E0
6.838185301E1,-8.407366276E-2,-1.315624714E0,3.425302505E0
6.838685301E1,2.699323893E-1,-1.257732153E0,2.842588425E0
6.839185301E1,6.309545040E-1,-1.189941406E0,2.271129608E0
6.839685301E1,1.143006921E0,-1.119112730E0,1.783456802E0
6.840185301E1,1.542168260E0,-1.003782272E0,1.387294769E0
6.840685301E1,1.861671925E0,-9.286519289E-1,1.006226540E0
6.841185301E1,2.144764423E0,-9.429079294E-1,6.421098709E-1
6.841685301E1,2.354752541E0,-9.769431353E-1,2.535095215E-1
6.842185301E1,2.455406666E0,-9.837213159E-1,-9.550857544E-2
6.842685301E1,2.464754581E0,-9.402221441E-1,-4.070777893E-1
6.843185301E1,2.357854843E0,-8.733550310E-1,-6.786394119E-1
6.843685301E1,2.168243647E0,-8.194013834E-1,-8.994398117E-1
6.844185301E1,1.919425488E0,-7.955013514E-1,-1.027902603E0
6.844685301E1,1.635013580E0,-7.262807488E-1,-1.139237404E0
6.845185301E1,1.299279332E0,-6.593316197E-1,-1.196042061E0
6.845685301E1,9.572960138E-1,-5.827397108E-1,-1.278542519E0
6.846185301E1,6.516919136E-1,-4.941594005E-1,-1.374625206E0
6.846685301E1,3.673400879E-1,-4.094356596E-1,-1.517274857E0
6.847185301E1,3.074169159E-2,-3.519307375E-1,-1.645033836E0
6.847685301E1,-2.657865882E-1,-2.492865622E-1,-1.792393684E0
6.848185301E1,-4.753498137E-1,-1.606872976E-1,-2.038507938E0
6.848685301E1,-6.449843049E-1,-9.814548492E-2,-2.344198704E0
6.849185301E1,-7.881017327E-1,-4.436406493E-2,-2.722783089E0
6.849685301E1,-8.612584472E-1,5.601355433E-2,-3.113794327E0
6.850185301E1,-9.323554635E-1,1.635939479E-1,-3.525993347E0
6.850685301E1,-9.769184589E-1,2.491056621E-1,-3.953423023E0
6.851185301E1,-9.883197546E-1,3.376129270E-1,-4.392598629E0
6.851685301E1,-9.519055486E-1,4.324934185E-1,-4.776458263E0
6.852185301E1,-8.258488178E-1,5.485791564E-1,-5.167369366E0
6.852685301E1,-6.533991098E-1,6.685388088E-1,-5.535689831E0
6.853185301E1,-4.764749408E-1,7.705290318E-1,-5.871567726E0
6.853685301E1,-3.466649354E-1,8.316285014E-1,-6.105200768E0
6.854185301E1,-2.850850821E-1,8.835578561E-1,-6.239860535E0
6.854685301E1,-2.404688299E-1,9.746267200E-1,-6.309031487E0
6.855185301E1,-2.223874927E-1,1.013216496E0,-6.344194412E0
6.855685301E1,-1.608499885E-1,1.015833020E0,-6.315457344E0
6.856185301E1,-6.848168373E-2,1.059379578E0,-6.176863670E0
6.856685301E1,4.313760996E-2,1.114405513E0,-5.952162743E0
6.857185301E1,5.689913034E-2,1.148820400E0,-5.758023739E0
6.857685301E1,1.095947623E-1,1.150701761E0,-5.610100269E0
6.858185301E1,1.511366963E-1,1.138992310E0,-5.435453415E0
6.858685301E1,1.972076893E-1,1.141892076E0,-5.238685608E0
6.859185301E1,2.484428883E-1,1.137172103E0,-5.022180080E0
6.859685301E1,2.638102174E-1,1.103348255E0,-4.817035198E0
6.860185301E1,2.745000720E-1,1.057255983E0,-4.611279011E0
6.860685301E1,2.992160916E-1,9.992942810E-1,-4.390678406E0
6.861185301E1,3.841109276E-1,9.502659440E-1,-4.159166813E0
6.861685301E1,4.972031116E-1,9.191542268E-1,-3.888135433E0
6.862185301E1,6.114869118E-1,9.092683792E-1,-3.638878822E0
6.862685301E1,7.331415415E-1,9.079440832E-1,-3.427479267E0
6.863185301E1,8.456500173E-1,8.846911192E-1,-3.232186317E0
6.863685301E1,9.056756496E-1,8.738120794E-1,-2.966464520E0
6.864185301E1,8.937059045E-1,8.820985556E-1,-2.752132416E0
6.864685301E1,7.598098516E-1,8.872650266E-1,-2.511967182E0
6.865185301E1,6.137512922E-1,8.773012757E-1,-2.215948582E0
6.865685301E1,4.919797778E-1,8.536838889E-1,-1.838423252E0
6.866185301E1,4.166569710E-1,8.673837185E-1,-1.418172836E0
6.866685301E1,3.177636862E-1,8.522069454E-1,-1.004164696E0
6.867185301E1,2.152671218E-1,8.609976172E-1,-6.505088806E-1
6.867685301E1,8.346617222E-2,8.841397166E-1,-3.715343475E-1
6.868185301E1,-4.025703669E-2,9.093405604E-1,-1.905288696E-1
6.868685301E1,-1.575772762E-1,9.383770823E-1,-2.862548828E-2
6.869185301E1,-3.135792613E-1,9.721835256E-1,3.160572052E-2
6.869685301E1,-4.887270331E-1,1.007882714E0,5.968379974E-2
6.870185301E1,-6.710622907E-1,1.000668526E0,1.230335236E-1
6.870685301E1,-8.262431622E-1,9.834674001E-1,2.743492126E-1
6.871185301E1,-9.533813596E-1,1.000233889E0,4.859704971E-1
6.871685301E1,-9.980187416E-1,1.005954385E0,7.492008209E-1
6.872185301E1,-9.454070926E-1,1.029973984E0,9.727973938E-1
6.872685301E1,-8.388105631E-1,1.061221480E0,1.134990692E0
6.873185301E1,-7.429211140E-1,1.071164727E0,1.307916641E0
6.873685301E1,-6.316127777E-1,1.089069366E0,1.378260612E0
6.874185301E1,-5.251185894E-1,1.089703083E0,1.469009399E0
6.874685301E1,-4.280605614E-1,1.142113805E0,1.577857971E0
6.875185301E1,-3.242432475E-1,1.238030195E0,1.657779694E0
6.875685301E1,-3.274334371E-1,1.357783556E0,1.764453888E0
6.876185301E1,-4.435646832E-1,1.484564781E0,2.044871330E0
6.876685301E1,-6.401435733E-1,1.636660814E0,2.391756058E0
6.877185301E1,-8.813164234E-1,1.746961832E0,2.752554893E0
6.877685301E1,-1.176504254E0,1.804911733E0,3.183885574E0
6.878185301E1,-1.425752878E0,1.837619305E0,3.821208000E0
6.878685301E1,-1.592733979E0,1.889977813E0,4.623313904E0
6.879185301E1,-1.777476430E0,1.943629384E0,5.334116936E0
6.879685301E1,-1.972998023E0,1.948759556E0,5.844740868E0
6.880185301E1,-2.166036844E0,1.893516064E0,6.209288597E0
6.880685301E1,-2.322100401E0,1.744636297E0,6.508957863E0
6.881185301E1,-2.399390936E0,1.518427491E0,6.684698105E0
6.881685301E1,-2.434341192E0,1.186771631E0,6.792052269E0
6.882185301E1,-2.396078348E0,7.840065956E-1,6.952101707E0
6.882685301E1,-2.287452459E0,3.398013413E-1,7.220422745E0
6.883185301E1,-2.177285910E0,-9.505230188E-2,7.627495766E0
6.883685301E1,-2.093424559E0,-4.870049357E-1,7.949688911E0
6.884185301E1,-2.021434546E0,-8.454245329E-1,8.188805580E0
6.884685301E1,-1.985637069E0,-1.193188190E0,8.400545120E0
6.885185301E1,-1.960449815E0,-1.472891808E0,8.632104874E0
6.885685301E1,-1.936197996E0,-1.688615203E0,8.702180862E0
6.886185301E1,-1.884054899E0,-1.821669340E0,8.448460579E0
6.886685301E1,-1.822145700E0,-1.968686819E0,7.987504005E0
6.887185301E1,-1.664333820E0,-2.124389887E0,7.412839890E0
6.887685301E1,-1.466079712E0,-2.210250378E0,6.842816353E0
6.888185301E1,-1.270303726E0,-2.215221167E0,6.249892235E0
6.888685301E1,-1.097411633E0,-2.193376780E0,5.601566315E0
6.889185301E1,-8.769341707E-1,-2.224598885E0,4.974419594E0
6.889685301E1,-6.495846510E-1,-2.303263664E0,4.413782120E0
6.890185301E1,-5.320802927E-1,-2.307367563E0,3.897106171E0
6.890685301E1,-4.597896039E-1,-2.224154234E0,3.407524109E0
6.891185301E1,-3.090731502E-1,-2.214839697E0,2.967353821E0
6.891685301E1,-1.201028824E-1,-2.188114405E0,2.614171028E0
6.892185301E1,1.730655134E-2,-2.131056309E0,2.254325867E0
6.892685301E1,1.165322959E-1,-2.102276564E0,1.915734291E0
6.893185301E1,2.039324492E-1,-2.078962564E0,1.663426399E0
6.893685301E1,2.942554653E-1,-2.057910919E0,1.428749084E0
6.894185301E1,3.590610623E-1,-2.034312487E0,1.180840492E0
6.894685301E1,3.702006340E-1,-2.018280983E0,9.395656586E-1
6.895185301E1,3.267745674E-1,-1.994598389E0,7.083845139E-1
6.895685301E1,2.924027443E-1,-1.964213014E0,4.276208878E-1
6.896185301E1,2.594900727E-1,-1.931445837E0,1.178874969E-1
6.896685301E1,2.269644737E-1,-1.934849381E0,-1.651144028E-1
6.897185301E1,1.516059041E-1,-1.960150838E0,-3.527746201E-1
6.897685301E1,3.442539275E-2,-1.969243765E0,-5.356435776E-1
6.898185301E1,-1.123182178E-1,-1.993820786E0,-7.993898392E-1
6.898685301E1,-2.277125716E-1,-1.999145269E0,-1.125514984E0
6.899185301E1,-2.994068265E-1,-2.019874573E0,-1.509487152E0
6.899685301E1,-3.342671692E-1,-2.017916441E0,-1.946244240E0
6.900185301E1,-3.793924749E-1,-1.987211823E0,-2.447210789E0
6.900685301E1,-4.469991326E-1,-1.918386817E0,-2.963799953E0
6.901185301E1,-4.587159455E-1,-1.854922891E0,-3.496748924E0
6.901685301E1,-4.721123576E-1,-1.784382105E0,-4.011481762E0
6.902185301E1,-4.847640097E-1,-1.712135434E0,-4.490067482E0
6.902685301E1,-4.986037910E-1,-1.640562773E0,-4.989837646E0
6.903185301E1,-4.927469194E-1,-1.574487925E0,-5.375439167E0
6.903685301E1,-4.795703292E-1,-1.494900107E0,-5.717049599E0
6.904185301E1,-4.546004236E-1,-1.403982520E0,-5.952228069E0
6.904685301E1,-4.573208690E-1,-1.361358285E0,-6.115685940E0
6.905185301E1,-4.056507647E-1,-1.217898369E0,-6.177402496E0
6.905685301E1,-4.392427802E-1,-1.066285133E0,-6.310838223E0
6.906185301E1,-3.158828020E-1,-1.012489557E0,-6.297362328E0
6.906685301E1,-1.304190457E-1,-9.370943308E-1,-6.333683014E0
6.907185301E1,5.748096108E-2,-8.450540900E-1,-6.363327026E0
6.907685301E1,2.111644298E-1,-7.199611068E-1,-6.343117714E0
6.908185301E1,3.591687083E-1,-6.169543862E-1,-6.309930325E0
6.908685301E1,5.018753409E-1,-4.848845303E-1,-6.317932129E0
6.909185301E1,6.134001017E-1,-3.846816421E-1,-6.367432594E0
6.909685301E1,7.162090540E-1,-2.640986145E-1,-6.431737900E0
6.910185301E1,8.296604156E-1,-1.542754471E-1,-6.599874496E0
6.910685301E1,9.378694296E-1,-8.257293701E-2,-6.766147614E0
6.911185301E1,9.886482358E-1,-2.195531130E-2,-6.862743378E0
6.911685301E1,1.006930232E0,4.529732466E-2,-6.877274513E0
6.912185301E1,9.733831882E-1,1.208619475E-1,-6.831097126E0
6.912685301E1,9.629949927E-1,1.917753816E-1,-6.724301338E0
6.913185301E1,9.905856848E-1,2.535400987E-1,-6.623130798E0
6.913685301E1,1.034522414E0,3.124314547E-1,-6.552615166E0
6.914185301E1,1.091924548E0,4.061650038E-1,-6.452127934E0
6.914685301E1,1.133097291E0,4.814090133E-1,-6.197029114E0
6.915185301E1,1.144433975E0,5.073125362E-1,-5.828979492E0
6.915685301E1,1.155398250E0,5.564886928E-1,-5.467305183E0
6.916185301E1,1.088882446E0,5.883957148E-1,-5.070534706E0
6.916685301E1,9.805569649E-1,6.403063536E-1,-4.643783569E0
6.917185301E1,8.920056224E-1,6.542719603E-1,-4.192606926E0
6.917685301E1,8.020846844E-1,6.419402361E-1,-3.762266636E0
6.918185301E1,7.008090019E-1,6.499711275E-1,-3.404888630E0
6.918685301E1,6.192383170E-1,6.718528271E-1,-3.086134434E0
6.919185301E1,4.990948439E-1,7.022629380E-1,-2.813558578E0
6.919685301E1,3.644385338E-1,7.208453417E-1,-2.558962822E0
6.920185301E1,2.283401191E-1,7.367846370E-1,-2.335043907E0
6.920685301E1,1.208905578E-1,7.545240521E-1,-2.167747021E0
6.921185301E1,5.327358842E-2,7.765202522E-1,-2.042072296E0
6.921685301E1,4.459232092E-3,7.992709279E-1,-1.940874100E0
6.922185301E1,8.422106504E-3,8.327676058E-1,-1.854544640E0
6.922685301E1,5.287343264E-2,8.785230517E-1,-1.701711655E0
6.923185301E1,1.484630704E-1,9.394728541E-1,-1.581596375E0
6.923685301E1,2.352058887E-1,9.767526388E-1,-1.430044174E0
6.924185301E1,2.786659002E-1,9.637210965E-1,-1.246195793E0
6.924685301E1,2.970700860E-1,9.203030467E-1,-9.752988815E-1
6.925185301E1,2.805054784E-1,8.246023059E-1,-5.535659790E-1
6.925685301E1,2.456690073E-1,7.171143293E-1,-6.216430664E-2
6.926185301E1,2.235310078E-1,5.973551273E-1,4.649200439E-1
6.926685301E1,2.058378458E-1,4.963986576E-1,1.109996796E0
6.927185301E1,1.548558474E-1,4.025515020E-1,1.802537918E0
6.927685301E1,1.544461250E-1,2.858223319E-1,2.600152969E0
6.928185301E1,2.230398655E-1,1.862826943E-1,3.472514153E0
6.928685301E1,3.922964334E-1,1.167387515E-1,4.365375519E0
6.929185301E1,5.611126423E-1,9.217879176E-2,5.216995239E0
6.929685301E1,6.456458569E-1,1.018818617E-1,5.990482330E0
6.930185301E1,6.071383953E-1,1.240463555E-1,6.564254761E0
6.930685301E1,5.252208710E-1,1.416882277E-1,6.988520622E0
6.931185301E1,3.925125599E-1,1.626031697E-1,7.312953949E0
6.931685301E1,2.077484131E-1,2.214128375E-1,7.574918747E0
6.932185301E1,3.689098358E-2,2.053400427E-1,7.800019264E0
6.932685301E1,7.202851772E-2,2.535283267E-1,7.934874535E0
6.933185301E1,8.547496796E-2,3.471878767E-1,7.854825020E0
6.933685301E1,9.355425835E-3,3.799529076E-1,7.666303635E0
6.934185301E1,-1.363425255E-1,3.503972292E-1,7.445599556E0
6.934685301E1,-3.088290691E-1,3.028720617E-1,7.234552383E0
6.935185301E1,-4.453703165E-1,2.545748949E-1,7.083146095E0
6.935685301E1,-4.989732504E-1,2.058003992E-1,7.102870941E0
6.936185301E1,-4.832760096E-1,1.271236837E-1,7.302343369E0
6.936685301E1,-4.307707548E-1,1.689630747E-2,7.626798630E0
6.937185301E1,-3.935389519E-1,-9.285694361E-2,8.025586128E0
6.937685301E1,-3.479253054E-1,-2.143265009E-1,8.349607468E0
6.938185301E1,-3.129498959E-1,-3.363671899E-1,8.531606674E0
6.938685301E1,-3.423846960E-1,-4.771929979E-1,8.619905472E0
6.939185301E1,-3.507258892E-1,-6.063492298E-1,8.614117622E0
6.939685301E1,-3.584733009E-1,-7.490718961E-1,8.355404854E0
6.940185301E1,-2.638597488E-1,-8.796595931E-1,7.965452194E0
6.940685301E1,-1.183202267E-1,-9.880297184E-1,7.505167007E0
6.941185301E1,4.919791222E-2,-1.074744225E0,7.048995972E0
6.941685301E1,2.354336977E-1,-1.138228893E0,6.651529312E0
6.942185301E1,4.601240158E-1,-1.215624690E0,6.137757301E0
6.942685301E1,7.688126564E-1,-1.260764599E0,5.486852646E0
6.943185301E1,1.112293959E0,-1.271151662E0,4.747328758E0
6.943685301E1,1.471283913E0,-1.253161192E0,4.035401344E0
6.944185301E1,1.835072875E0,-1.241066933E0,3.448955536E0
6.944685301E1,2.182254076E0,-1.271380901E0,2.948122978E0
6.945185301E1,2.475576878E0,-1.306076884E0,2.505025864E0
6.945685301E1,2.657761574E0,-1.355376244E0,2.145328522E0
6.946185301E1,2.710238934E0,-1.398846865E0,1.833788872E0
6.946685301E1,2.681932926E0,-1.449235916E0,1.575709343E0
6.947185301E1,2.547099590E0,-1.488397956E0,1.311193466E0
6.947685301E1,2.326566219E0,-1.510793686E0,1.024554253E0
6.948185301E1,2.027954578E0,-1.503603816E0,7.648210526E-1
6.948685301E1,1.686670542E0,-1.471469283E0,5.695486069E-1
6.949185301E1,1.336619854E0,-1.428971410E0,4.738492966E-1
6.949685301E1,9.462453127E-1,-1.333368659E0,4.220352173E-1
6.950185301E1,5.465264320E-1,-1.217713356E0,4.348468781E-1
6.950685301E1,1.957887411E-1,-1.075739741E0,4.378881454E-1
6.951185301E1,-1.360547543E-1,-9.740614891E-1,3.380012512E-1
6.951685301E1,-4.547572136E-1,-8.698802590E-1,2.332878113E-2
6.952185301E1,-6.849771738E-1,-7.504354715E-1,-4.395542145E-1
6.952685301E1,-8.361798525E-1,-6.279265881E-1,-9.614267349E-1
6.953185301E1,-9.676304460E-1,-4.929556847E-1,-1.563302040E0
6.953685301E1,-1.091350079E0,-3.620709777E-1,-2.204882145E0
6.954185301E1,-1.125166774E0,-1.933429986E-1,-2.863997459E0
6.954685301E1,-1.095841169E0,-6.470972300E-2,-3.574181557E0
